Search_method Problem Max_evals Run Score
hill_climber_with_restarts knapPI_16_200_1000_4 100000 29 12245
hill_climber knapPI_11_20_1000_4 100000 0 1400
hill_climber knapPI_11_20_1000_4 100000 1 1400
hill_climber knapPI_11_20_1000_4 100000 2 1400
hill_climber knapPI_11_20_1000_4 100000 3 1400
hill_climber knapPI_11_20_1000_4 100000 4 1400
hill_climber knapPI_11_20_1000_4 100000 5 1400
hill_climber knapPI_11_20_1000_4 100000 6 1400
hill_climber knapPI_11_20_1000_4 100000 7 1400
hill_climber knapPI_11_20_1000_4 100000 8 1400
hill_climber knapPI_11_20_1000_4 100000 9 1400
hill_climber knapPI_11_20_1000_4 100000 10 1400
hill_climber knapPI_11_20_1000_4 100000 11 1440
hill_climber knapPI_11_20_1000_4 100000 12 1400
hill_climber knapPI_11_20_1000_4 100000 13 1400
hill_climber knapPI_11_20_1000_4 100000 14 1400
hill_climber knapPI_11_20_1000_4 100000 15 1400
hill_climber knapPI_11_20_1000_4 100000 16 1400
hill_climber knapPI_11_20_1000_4 100000 17 1400
hill_climber knapPI_11_20_1000_4 100000 18 1400
hill_climber knapPI_11_20_1000_4 100000 19 1440
hill_climber knapPI_11_20_1000_4 100000 20 1400
hill_climber knapPI_11_20_1000_4 100000 21 1400
hill_climber knapPI_11_20_1000_4 100000 22 1400
hill_climber knapPI_11_20_1000_4 100000 23 1400
hill_climber knapPI_11_20_1000_4 100000 24 1440
hill_climber knapPI_11_20_1000_4 100000 25 1400
hill_climber knapPI_11_20_1000_4 100000 26 1400
hill_climber knapPI_11_20_1000_4 100000 27 1400
hill_climber knapPI_11_20_1000_4 100000 28 1400
hill_climber knapPI_11_20_1000_4 100000 29 1400
hill_climber knapPI_13_20_1000_4 100000 0 872
hill_climber knapPI_13_20_1000_4 100000 1 836
hill_climber knapPI_13_20_1000_4 100000 2 907
hill_climber knapPI_13_20_1000_4 100000 3 907
hill_climber knapPI_13_20_1000_4 100000 4 907
hill_climber knapPI_13_20_1000_4 100000 5 907
hill_climber knapPI_13_20_1000_4 100000 6 907
hill_climber knapPI_13_20_1000_4 100000 7 676
hill_climber knapPI_13_20_1000_4 100000 8 907
hill_climber knapPI_13_20_1000_4 100000 9 880
hill_climber knapPI_13_20_1000_4 100000 10 907
hill_climber knapPI_13_20_1000_4 100000 11 907
hill_climber knapPI_13_20_1000_4 100000 12 587
hill_climber knapPI_13_20_1000_4 100000 13 729
hill_climber knapPI_13_20_1000_4 100000 14 792
hill_climber knapPI_13_20_1000_4 100000 15 889
hill_climber knapPI_13_20_1000_4 100000 16 676
hill_climber knapPI_13_20_1000_4 100000 17 801
hill_climber knapPI_13_20_1000_4 100000 18 -33
hill_climber knapPI_13_20_1000_4 100000 19 907
hill_climber knapPI_13_20_1000_4 100000 20 -33
hill_climber knapPI_13_20_1000_4 100000 21 907
hill_climber knapPI_13_20_1000_4 100000 22 756
hill_climber knapPI_13_20_1000_4 100000 23 836
hill_climber knapPI_13_20_1000_4 100000 24 890
hill_climber knapPI_13_20_1000_4 100000 25 881
hill_climber knapPI_13_20_1000_4 100000 26 676
hill_climber knapPI_13_20_1000_4 100000 27 685
hill_climber knapPI_13_20_1000_4 100000 28 907
hill_climber knapPI_13_20_1000_4 100000 29 907
hill_climber knapPI_16_20_1000_4 100000 0 2893
hill_climber knapPI_16_20_1000_4 100000 1 2377
hill_climber knapPI_16_20_1000_4 100000 2 2377
hill_climber knapPI_16_20_1000_4 100000 3 -16
hill_climber knapPI_16_20_1000_4 100000 4 1699
hill_climber knapPI_16_20_1000_4 100000 5 2682
hill_climber knapPI_16_20_1000_4 100000 6 2336
hill_climber knapPI_16_20_1000_4 100000 7 2633
hill_climber knapPI_16_20_1000_4 100000 8 2361
hill_climber knapPI_16_20_1000_4 100000 9 2431
hill_climber knapPI_16_20_1000_4 100000 10 2731
hill_climber knapPI_16_20_1000_4 100000 11 2724
hill_climber knapPI_16_20_1000_4 100000 12 2503
hill_climber knapPI_16_20_1000_4 100000 13 1555
hill_climber knapPI_16_20_1000_4 100000 14 2542
hill_climber knapPI_16_20_1000_4 100000 15 2626
hill_climber knapPI_16_20_1000_4 100000 16 2395
hill_climber knapPI_16_20_1000_4 100000 17 2502
hill_climber knapPI_16_20_1000_4 100000 18 2361
hill_climber knapPI_16_20_1000_4 100000 19 2377
hill_climber knapPI_16_20_1000_4 100000 20 2387
hill_climber knapPI_16_20_1000_4 100000 21 2464
hill_climber knapPI_16_20_1000_4 100000 22 2886
hill_climber knapPI_16_20_1000_4 100000 23 2323
hill_climber knapPI_16_20_1000_4 100000 24 2671
hill_climber knapPI_16_20_1000_4 100000 25 2724
hill_climber knapPI_16_20_1000_4 100000 26 2575
hill_climber knapPI_16_20_1000_4 100000 27 2651
hill_climber knapPI_16_20_1000_4 100000 28 2531
hill_climber knapPI_16_20_1000_4 100000 29 2278
hill_climber knapPI_11_200_1000_4 100000 0 4580
hill_climber knapPI_11_200_1000_4 100000 1 4420
hill_climber knapPI_11_200_1000_4 100000 2 4520
hill_climber knapPI_11_200_1000_4 100000 3 4420
hill_climber knapPI_11_200_1000_4 100000 4 4320
hill_climber knapPI_11_200_1000_4 100000 5 4540
hill_climber knapPI_11_200_1000_4 100000 6 4380
hill_climber knapPI_11_200_1000_4 100000 7 4540
hill_climber knapPI_11_200_1000_4 100000 8 4340
hill_climber knapPI_11_200_1000_4 100000 9 4420
hill_climber knapPI_11_200_1000_4 100000 10 4400
hill_climber knapPI_11_200_1000_4 100000 11 4540
hill_climber knapPI_11_200_1000_4 100000 12 4660
hill_climber knapPI_11_200_1000_4 100000 13 4560
hill_climber knapPI_11_200_1000_4 100000 14 4720
hill_climber knapPI_11_200_1000_4 100000 15 4500
hill_climber knapPI_11_200_1000_4 100000 16 4560
hill_climber knapPI_11_200_1000_4 100000 17 4540
hill_climber knapPI_11_200_1000_4 100000 18 4620
hill_climber knapPI_11_200_1000_4 100000 19 4440
hill_climber knapPI_11_200_1000_4 100000 20 3940
hill_climber knapPI_11_200_1000_4 100000 21 4680
hill_climber knapPI_11_200_1000_4 100000 22 4680
hill_climber knapPI_11_200_1000_4 100000 23 4660
hill_climber knapPI_11_200_1000_4 100000 24 4260
hill_climber knapPI_11_200_1000_4 100000 25 4600
hill_climber knapPI_11_200_1000_4 100000 26 4280
hill_climber knapPI_11_200_1000_4 100000 27 4160
hill_climber knapPI_11_200_1000_4 100000 28 4400
hill_climber knapPI_11_200_1000_4 100000 29 4260
hill_climber knapPI_13_200_1000_4 100000 0 3637
hill_climber knapPI_13_200_1000_4 100000 1 3663
hill_climber knapPI_13_200_1000_4 100000 2 3415
hill_climber knapPI_13_200_1000_4 100000 3 3637
hill_climber knapPI_13_200_1000_4 100000 4 3602
hill_climber knapPI_13_200_1000_4 100000 5 3620
hill_climber knapPI_13_200_1000_4 100000 6 3637
hill_climber knapPI_13_200_1000_4 100000 7 3594
hill_climber knapPI_13_200_1000_4 100000 8 3619
hill_climber knapPI_13_200_1000_4 100000 9 3637
hill_climber knapPI_13_200_1000_4 100000 10 3548
hill_climber knapPI_13_200_1000_4 100000 11 3663
hill_climber knapPI_13_200_1000_4 100000 12 3654
hill_climber knapPI_13_200_1000_4 100000 13 3620
hill_climber knapPI_13_200_1000_4 100000 14 3593
hill_climber knapPI_13_200_1000_4 100000 15 3619
hill_climber knapPI_13_200_1000_4 100000 16 3593
hill_climber knapPI_13_200_1000_4 100000 17 3585
hill_climber knapPI_13_200_1000_4 100000 18 3592
hill_climber knapPI_13_200_1000_4 100000 19 3610
hill_climber knapPI_13_200_1000_4 100000 20 3594
hill_climber knapPI_13_200_1000_4 100000 21 3663
hill_climber knapPI_13_200_1000_4 100000 22 3611
hill_climber knapPI_13_200_1000_4 100000 23 3504
hill_climber knapPI_13_200_1000_4 100000 24 3628
hill_climber knapPI_13_200_1000_4 100000 25 3593
hill_climber knapPI_13_200_1000_4 100000 26 3637
hill_climber knapPI_13_200_1000_4 100000 27 3628
hill_climber knapPI_13_200_1000_4 100000 28 3540
hill_climber knapPI_13_200_1000_4 100000 29 3611
hill_climber knapPI_16_200_1000_4 100000 0 12495
hill_climber knapPI_16_200_1000_4 100000 1 11402
hill_climber knapPI_16_200_1000_4 100000 2 12485
hill_climber knapPI_16_200_1000_4 100000 3 11981
hill_climber knapPI_16_200_1000_4 100000 4 11883
hill_climber knapPI_16_200_1000_4 100000 5 11707
hill_climber knapPI_16_200_1000_4 100000 6 12070
hill_climber knapPI_16_200_1000_4 100000 7 -65
hill_climber knapPI_16_200_1000_4 100000 8 10999
hill_climber knapPI_16_200_1000_4 100000 9 11218
hill_climber knapPI_16_200_1000_4 100000 10 12126
hill_climber knapPI_16_200_1000_4 100000 11 11307
hill_climber knapPI_16_200_1000_4 100000 12 12219
hill_climber knapPI_16_200_1000_4 100000 13 12379
hill_climber knapPI_16_200_1000_4 100000 14 13172
hill_climber knapPI_16_200_1000_4 100000 15 11389
hill_climber knapPI_16_200_1000_4 100000 16 13202
hill_climber knapPI_16_200_1000_4 100000 17 12240
hill_climber knapPI_16_200_1000_4 100000 18 11244
hill_climber knapPI_16_200_1000_4 100000 19 12745
hill_climber knapPI_16_200_1000_4 100000 20 12997
hill_climber knapPI_16_200_1000_4 100000 21 11630
hill_climber knapPI_16_200_1000_4 100000 22 11137
hill_climber knapPI_16_200_1000_4 100000 23 12603
hill_climber knapPI_16_200_1000_4 100000 24 10955
hill_climber knapPI_16_200_1000_4 100000 25 12576
hill_climber knapPI_16_200_1000_4 100000 26 11242
hill_climber knapPI_16_200_1000_4 100000 27 12765
hill_climber knapPI_16_200_1000_4 100000 28 12080
hill_climber knapPI_16_200_1000_4 100000 29 11803
random_search knapPI_11_20_1000_4 100000 0 1440
random_search knapPI_11_20_1000_4 100000 1 1400
