Search_method Problem Max_evals Run Score
hill_climber knapPI_11_200_1000_4 100000 29 4940
hill_climber knapPI_13_200_1000_4 100000 0 3637
hill_climber knapPI_13_200_1000_4 100000 1 3637
hill_climber knapPI_13_200_1000_4 100000 2 3620
hill_climber knapPI_13_200_1000_4 100000 3 3620
hill_climber knapPI_13_200_1000_4 100000 4 3663
hill_climber knapPI_13_200_1000_4 100000 5 3637
hill_climber knapPI_13_200_1000_4 100000 6 3663
hill_climber knapPI_13_200_1000_4 100000 7 3620
hill_climber knapPI_13_200_1000_4 100000 8 3637
hill_climber knapPI_13_200_1000_4 100000 9 3663
hill_climber knapPI_13_200_1000_4 100000 10 3620
hill_climber knapPI_13_200_1000_4 100000 11 3620
hill_climber knapPI_13_200_1000_4 100000 12 3603
hill_climber knapPI_13_200_1000_4 100000 13 3620
hill_climber knapPI_13_200_1000_4 100000 14 3603
hill_climber knapPI_13_200_1000_4 100000 15 3620
hill_climber knapPI_13_200_1000_4 100000 16 3637
hill_climber knapPI_13_200_1000_4 100000 17 3620
hill_climber knapPI_13_200_1000_4 100000 18 3637
hill_climber knapPI_13_200_1000_4 100000 19 3663
hill_climber knapPI_13_200_1000_4 100000 20 3620
hill_climber knapPI_13_200_1000_4 100000 21 3663
hill_climber knapPI_13_200_1000_4 100000 22 3620
hill_climber knapPI_13_200_1000_4 100000 23 3637
hill_climber knapPI_13_200_1000_4 100000 24 3620
hill_climber knapPI_13_200_1000_4 100000 25 3663
hill_climber knapPI_13_200_1000_4 100000 26 3620
hill_climber knapPI_13_200_1000_4 100000 27 3637
hill_climber knapPI_13_200_1000_4 100000 28 3620
hill_climber knapPI_13_200_1000_4 100000 29 3637
hill_climber knapPI_16_200_1000_4 100000 0 9168
hill_climber knapPI_16_200_1000_4 100000 1 11033
hill_climber knapPI_16_200_1000_4 100000 2 10456
hill_climber knapPI_16_200_1000_4 100000 3 11563
hill_climber knapPI_16_200_1000_4 100000 4 12488
hill_climber knapPI_16_200_1000_4 100000 5 11264
hill_climber knapPI_16_200_1000_4 100000 6 10329
hill_climber knapPI_16_200_1000_4 100000 7 11353
hill_climber knapPI_16_200_1000_4 100000 8 11323
hill_climber knapPI_16_200_1000_4 100000 9 10945
hill_climber knapPI_16_200_1000_4 100000 10 11641
hill_climber knapPI_16_200_1000_4 100000 11 12392
hill_climber knapPI_16_200_1000_4 100000 12 11374
hill_climber knapPI_16_200_1000_4 100000 13 10565
hill_climber knapPI_16_200_1000_4 100000 14 12227
hill_climber knapPI_16_200_1000_4 100000 15 11226
hill_climber knapPI_16_200_1000_4 100000 16 10737
hill_climber knapPI_16_200_1000_4 100000 17 10761
hill_climber knapPI_16_200_1000_4 100000 18 10403
hill_climber knapPI_16_200_1000_4 100000 19 10259
hill_climber knapPI_16_200_1000_4 100000 20 11631
hill_climber knapPI_16_200_1000_4 100000 21 10695
hill_climber knapPI_16_200_1000_4 100000 22 11508
hill_climber knapPI_16_200_1000_4 100000 23 11585
hill_climber knapPI_16_200_1000_4 100000 24 11957
hill_climber knapPI_16_200_1000_4 100000 25 11889
hill_climber knapPI_16_200_1000_4 100000 26 11804
hill_climber knapPI_16_200_1000_4 100000 27 9542
hill_climber knapPI_16_200_1000_4 100000 28 11470
hill_climber knapPI_16_200_1000_4 100000 29 11090
random_search knapPI_11_20_1000_4 100000 0 1400
random_search knapPI_11_20_1000_4 100000 1 1400
random_search knapPI_11_20_1000_4 100000 2 1400
random_search knapPI_11_20_1000_4 100000 3 1400
random_search knapPI_11_20_1000_4 100000 4 1440
random_search knapPI_11_20_1000_4 100000 5 1440
random_search knapPI_11_20_1000_4 100000 6 1440
random_search knapPI_11_20_1000_4 100000 7 1400
random_search knapPI_11_20_1000_4 100000 8 1400
random_search knapPI_11_20_1000_4 100000 9 1400
random_search knapPI_11_20_1000_4 100000 10 1400
random_search knapPI_11_20_1000_4 100000 11 1440
random_search knapPI_11_20_1000_4 100000 12 1400
random_search knapPI_11_20_1000_4 100000 13 1440
random_search knapPI_11_20_1000_4 100000 14 1440
random_search knapPI_11_20_1000_4 100000 15 1400
random_search knapPI_11_20_1000_4 100000 16 1400
random_search knapPI_11_20_1000_4 100000 17 1400
random_search knapPI_11_20_1000_4 100000 18 1400
random_search knapPI_11_20_1000_4 100000 19 1440
random_search knapPI_11_20_1000_4 100000 20 1440
random_search knapPI_11_20_1000_4 100000 21 1440
random_search knapPI_11_20_1000_4 100000 22 1400
random_search knapPI_11_20_1000_4 100000 23 1400
random_search knapPI_11_20_1000_4 100000 24 1400
random_search knapPI_11_20_1000_4 100000 25 1400
random_search knapPI_11_20_1000_4 100000 26 1400
random_search knapPI_11_20_1000_4 100000 27 1440
random_search knapPI_11_20_1000_4 100000 28 1400
random_search knapPI_11_20_1000_4 100000 29 1400
random_search knapPI_13_20_1000_4 100000 0 907
random_search knapPI_13_20_1000_4 100000 1 907
random_search knapPI_13_20_1000_4 100000 2 889
random_search knapPI_13_20_1000_4 100000 3 880
random_search knapPI_13_20_1000_4 100000 4 907
random_search knapPI_13_20_1000_4 100000 5 880
random_search knapPI_13_20_1000_4 100000 6 907
random_search knapPI_13_20_1000_4 100000 7 907
random_search knapPI_13_20_1000_4 100000 8 907
random_search knapPI_13_20_1000_4 100000 9 907
random_search knapPI_13_20_1000_4 100000 10 889
random_search knapPI_13_20_1000_4 100000 11 907
random_search knapPI_13_20_1000_4 100000 12 907
random_search knapPI_13_20_1000_4 100000 13 907
random_search knapPI_13_20_1000_4 100000 14 907
random_search knapPI_13_20_1000_4 100000 15 907
random_search knapPI_13_20_1000_4 100000 16 907
random_search knapPI_13_20_1000_4 100000 17 907
